"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"850"," 0.08380","0.0925","2.38e-03"," 1555","0.0575","0.130","0.150"
"851"," 0.08090","0.0876","3.91e-03"," 2554","0.0575","0.125","0.150"
"852"," 0.08080","0.0870","4.41e-03"," 2879","0.0575","0.120","0.150"
"853"," 0.07850","0.0842","5.28e-03"," 3449","0.0575","0.115","0.150"
"854"," 0.08030","0.0845","8.34e-03"," 5447","0.0575","0.110","0.150"
"855"," 0.07900","0.0828","1.00e-02"," 6551","0.0575","0.105","0.150"
"856"," 0.07830","0.0818","1.15e-02"," 7477","0.0575","0.100","0.150"
"857"," 0.07580","0.0790","1.32e-02"," 8614","0.0575","0.095","0.150"
"858"," 0.07380","0.0767","1.58e-02","10290","0.0575","0.090","0.150"
"859"," 0.08080","0.0959","8.26e-04","  539","0.0600","0.140","0.150"
"860"," 0.07850","0.0889","1.79e-03"," 1170","0.0600","0.135","0.150"
"861"," 0.08100","0.0892","2.79e-03"," 1819","0.0600","0.130","0.150"
"862"," 0.07980","0.0861","4.55e-03"," 2973","0.0600","0.125","0.150"
"863"," 0.07980","0.0856","5.11e-03"," 3338","0.0600","0.120","0.150"
"864"," 0.07740","0.0827","6.15e-03"," 4013","0.0600","0.115","0.150"
"865"," 0.07880","0.0827","9.69e-03"," 6326","0.0600","0.110","0.150"
"866"," 0.07750","0.0811","1.16e-02"," 7587","0.0600","0.105","0.150"
"867"," 0.07710","0.0804","1.32e-02"," 8629","0.0600","0.100","0.150"
"868"," 0.07470","0.0778","1.52e-02"," 9927","0.0600","0.095","0.150"
"869"," 0.07310","0.0758","1.82e-02","11862","0.0600","0.090","0.150"
"870"," 0.08400","0.0979","9.57e-04","  625","0.0625","0.140","0.150"
"871"," 0.07960","0.0893","2.05e-03"," 1341","0.0625","0.135","0.150"
"872"," 0.07950","0.0872","3.20e-03"," 2092","0.0625","0.130","0.150"
"873"," 0.07970","0.0855","5.21e-03"," 3402","0.0625","0.125","0.150"
"874"," 0.07960","0.0851","5.86e-03"," 3823","0.0625","0.120","0.150"
"875"," 0.07750","0.0824","7.07e-03"," 4617","0.0625","0.115","0.150"
"876"," 0.07880","0.0825","1.11e-02"," 7232","0.0625","0.110","0.150"
"877"," 0.07780","0.0811","1.32e-02"," 8640","0.0625","0.105","0.150"
"878"," 0.07730","0.0804","1.50e-02"," 9807","0.0625","0.100","0.150"
"879"," 0.07500","0.0778","1.72e-02","11262","0.0625","0.095","0.150"
"880"," 0.07300","0.0756","2.06e-02","13454","0.0625","0.090","0.150"
"881"," 0.08350","0.0968","1.08e-03","  705","0.0650","0.140","0.150"
"882"," 0.07690","0.0861","2.33e-03"," 1522","0.0650","0.135","0.150"
"883"," 0.07830","0.0856","3.65e-03"," 2381","0.0650","0.130","0.150"
"884"," 0.07860","0.0841","5.89e-03"," 3847","0.0650","0.125","0.150"
"885"," 0.07850","0.0837","6.62e-03"," 4325","0.0650","0.120","0.150"
"886"," 0.07740","0.0821","8.00e-03"," 5224","0.0650","0.115","0.150"
"887"," 0.07790","0.0814","1.25e-02"," 8194","0.0650","0.110","0.150"
"888"," 0.07690","0.0800","1.51e-02"," 9839","0.0650","0.105","0.150"
"889"," 0.07670","0.0796","1.71e-02","11140","0.0650","0.100","0.150"
"890"," 0.07450","0.0772","1.96e-02","12768","0.0650","0.095","0.150"
"891"," 0.07280","0.0752","2.34e-02","15265","0.0650","0.090","0.150"
"892"," 0.08160","0.0941","1.22e-03","  798","0.0675","0.140","0.150"
"893"," 0.07460","0.0833","2.65e-03"," 1732","0.0675","0.135","0.150"
"894"," 0.07560","0.0825","4.15e-03"," 2707","0.0675","0.130","0.150"
"895"," 0.07630","0.0816","6.72e-03"," 4390","0.0675","0.125","0.150"
"896"," 0.07630","0.0812","7.56e-03"," 4934","0.0675","0.120","0.150"
"897"," 0.07550","0.0799","9.12e-03"," 5954","0.0675","0.115","0.150"
"898"," 0.07620","0.0795","1.43e-02"," 9309","0.0675","0.110","0.150"
"899"," 0.07540","0.0784","1.71e-02","11154","0.0675","0.105","0.150"
"900"," 0.07550","0.0783","1.93e-02","12595","0.0675","0.100","0.150"
"901"," 0.07340","0.0759","2.21e-02","14418","0.0675","0.095","0.150"
"902"," 0.07170","0.0740","2.63e-02","17172","0.0675","0.090","0.150"
"903"," 0.08280","0.0946","1.37e-03","  893","0.0700","0.140","0.150"
"904"," 0.07160","0.0800","2.99e-03"," 1953","0.0700","0.135","0.150"
"905"," 0.07410","0.0806","4.66e-03"," 3043","0.0700","0.130","0.150"
"906"," 0.07600","0.0809","7.61e-03"," 4969","0.0700","0.125","0.150"
"907"," 0.07560","0.0802","8.54e-03"," 5574","0.0700","0.120","0.150"
"908"," 0.07480","0.0789","1.03e-02"," 6737","0.0700","0.115","0.150"
"909"," 0.07550","0.0787","1.61e-02","10519","0.0700","0.110","0.150"
"910"," 0.07450","0.0773","1.93e-02","12574","0.0700","0.105","0.150"
"911"," 0.07460","0.0773","2.17e-02","14167","0.0700","0.100","0.150"
"912"," 0.07270","0.0751","2.48e-02","16163","0.0700","0.095","0.150"
"913"," 0.07110","0.0733","2.94e-02","19226","0.0700","0.090","0.150"
"914"," 0.07550","0.0870","1.55e-03"," 1014","0.0725","0.140","0.150"
"915"," 0.06940","0.0774","3.39e-03"," 2213","0.0725","0.135","0.150"
"916"," 0.07080","0.0771","5.28e-03"," 3446","0.0725","0.130","0.150"
"917"," 0.07430","0.0789","8.58e-03"," 5601","0.0725","0.125","0.150"
"918"," 0.07400","0.0783","9.63e-03"," 6290","0.0725","0.120","0.150"
"919"," 0.07300","0.0769","1.17e-02"," 7609","0.0725","0.115","0.150"
"920"," 0.07430","0.0773","1.82e-02","11857","0.0725","0.110","0.150"
"921"," 0.07350","0.0761","2.17e-02","14162","0.0725","0.105","0.150"
"922"," 0.07360","0.0761","2.44e-02","15924","0.0725","0.100","0.150"
"923"," 0.07190","0.0742","2.78e-02","18144","0.0725","0.095","0.150"
"924"," 0.07040","0.0725","3.30e-02","21525","0.0725","0.090","0.150"
"925"," 0.07440","0.0851","1.76e-03"," 1151","0.0750","0.140","0.150"
"926"," 0.06840","0.0759","3.82e-03"," 2495","0.0750","0.135","0.150"
"927"," 0.07090","0.0768","5.92e-03"," 3866","0.0750","0.130","0.150"
"928"," 0.07320","0.0777","9.64e-03"," 6292","0.0750","0.125","0.150"
"929"," 0.07290","0.0771","1.08e-02"," 7063","0.0750","0.120","0.150"
"930"," 0.07170","0.0754","1.31e-02"," 8552","0.0750","0.115","0.150"
"931"," 0.07320","0.0761","2.03e-02","13249","0.0750","0.110","0.150"
"932"," 0.07260","0.0752","2.42e-02","15800","0.0750","0.105","0.150"
"933"," 0.07270","0.0751","2.72e-02","17750","0.0750","0.100","0.150"
"934"," 0.07120","0.0734","3.10e-02","20229","0.0750","0.095","0.150"
"935"," 0.06960","0.0716","3.67e-02","23945","0.0750","0.090","0.150"
"936"," 0.07300","0.0832","1.98e-03"," 1295","0.0775","0.140","0.150"
"937"," 0.06900","0.0761","4.26e-03"," 2783","0.0775","0.135","0.150"
"938"," 0.07130","0.0769","6.56e-03"," 4282","0.0775","0.130","0.150"
"939"," 0.07340","0.0776","1.07e-02"," 6979","0.0775","0.125","0.150"
"940"," 0.07270","0.0767","1.20e-02"," 7842","0.0775","0.120","0.150"
"941"," 0.07170","0.0752","1.45e-02"," 9497","0.0775","0.115","0.150"
"942"," 0.07280","0.0755","2.25e-02","14683","0.0775","0.110","0.150"
"943"," 0.07230","0.0747","2.68e-02","17515","0.0775","0.105","0.150"
"944"," 0.07230","0.0745","3.01e-02","19647","0.0775","0.100","0.150"
"945"," 0.07080","0.0729","3.43e-02","22391","0.0775","0.095","0.150"
"946"," 0.06920","0.0711","4.05e-02","26446","0.0775","0.090","0.150"
"947"," 0.07350","0.0832","2.20e-03"," 1439","0.0800","0.140","0.150"
"948"," 0.06980","0.0765","4.76e-03"," 3105","0.0800","0.135","0.150"
"949"," 0.07040","0.0758","7.32e-03"," 4779","0.0800","0.130","0.150"
"950"," 0.07240","0.0764","1.19e-02"," 7765","0.0800","0.125","0.150"
"951"," 0.07160","0.0754","1.33e-02"," 8699","0.0800","0.120","0.150"
"952"," 0.07100","0.0743","1.61e-02","10520","0.0800","0.115","0.150"
"953"," 0.07210","0.0747","2.49e-02","16226","0.0800","0.110","0.150"
"954"," 0.07160","0.0739","2.96e-02","19358","0.0800","0.105","0.150"
"955"," 0.07160","0.0738","3.32e-02","21679","0.0800","0.100","0.150"
"956"," 0.07010","0.0721","3.78e-02","24683","0.0800","0.095","0.150"
"957"," 0.06860","0.0704","4.46e-02","29116","0.0800","0.090","0.150"
"958"," 0.06620","0.0758","2.44e-03"," 1596","0.0825","0.140","0.150"
"959"," 0.06560","0.0721","5.28e-03"," 3446","0.0825","0.135","0.150"
"960"," 0.06810","0.0732","8.10e-03"," 5287","0.0825","0.130","0.150"
"961"," 0.07040","0.0743","1.31e-02"," 8561","0.0825","0.125","0.150"
"962"," 0.06940","0.0731","1.47e-02"," 9586","0.0825","0.120","0.150"
"963"," 0.06890","0.0722","1.78e-02","11612","0.0825","0.115","0.150"
"964"," 0.07100","0.0735","2.74e-02","17885","0.0825","0.110","0.150"
"965"," 0.07070","0.0729","3.27e-02","21361","0.0825","0.105","0.150"
"966"," 0.07080","0.0728","3.65e-02","23860","0.0825","0.100","0.150"
"967"," 0.06920","0.0711","4.16e-02","27150","0.0825","0.095","0.150"
"968"," 0.06770","0.0694","4.90e-02","32007","0.0825","0.090","0.150"
"969"," 0.06690","0.0761","2.72e-03"," 1776","0.0850","0.140","0.150"
"970"," 0.06660","0.0728","5.84e-03"," 3816","0.0850","0.135","0.150"
"971"," 0.06860","0.0735","8.93e-03"," 5832","0.0850","0.130","0.150"
"972"," 0.07030","0.0740","1.44e-02"," 9428","0.0850","0.125","0.150"
"973"," 0.06940","0.0729","1.62e-02","10549","0.0850","0.120","0.150"
"974"," 0.06930","0.0724","1.95e-02","12761","0.0850","0.115","0.150"
"975"," 0.07120","0.0735","3.01e-02","19640","0.0850","0.110","0.150"
"976"," 0.07050","0.0726","3.59e-02","23463","0.0850","0.105","0.150"
"977"," 0.07060","0.0725","4.01e-02","26159","0.0850","0.100","0.150"
"978"," 0.06910","0.0709","4.55e-02","29724","0.0850","0.095","0.150"
"979"," 0.06770","0.0694","5.36e-02","34987","0.0850","0.090","0.150"
"980"," 0.06610","0.0749","3.01e-03"," 1965","0.0875","0.140","0.150"
"981"," 0.06420","0.0702","6.45e-03"," 4213","0.0875","0.135","0.150"
"982"," 0.06710","0.0718","9.84e-03"," 6422","0.0875","0.130","0.150"
"983"," 0.06900","0.0726","1.59e-02","10366","0.0875","0.125","0.150"
"984"," 0.06840","0.0718","1.78e-02","11606","0.0875","0.120","0.150"
"985"," 0.06860","0.0715","2.15e-02","14032","0.0875","0.115","0.150"
"986"," 0.07040","0.0726","3.30e-02","21533","0.0875","0.110","0.150"
"987"," 0.06980","0.0718","3.93e-02","25677","0.0875","0.105","0.150"
"988"," 0.06980","0.0717","4.38e-02","28603","0.0875","0.100","0.150"
"989"," 0.06830","0.0700","4.97e-02","32474","0.0875","0.095","0.150"
"990"," 0.06680","0.0684","5.84e-02","38154","0.0875","0.090","0.150"
"991"," 0.06470","0.0731","3.29e-03"," 2149","0.0900","0.140","0.150"
"992"," 0.06420","0.0699","7.05e-03"," 4603","0.0900","0.135","0.150"
"993"," 0.06740","0.0719","1.08e-02"," 7029","0.0900","0.130","0.150"
"994"," 0.06910","0.0725","1.74e-02","11344","0.0900","0.125","0.150"
"995"," 0.06860","0.0718","1.95e-02","12728","0.0900","0.120","0.150"
"996"," 0.06850","0.0713","2.36e-02","15380","0.0900","0.115","0.150"
"997"," 0.07010","0.0722","3.60e-02","23473","0.0900","0.110","0.150"
"998"," 0.06950","0.0714","4.28e-02","27957","0.0900","0.105","0.150"
"999"," 0.06950","0.0714","4.76e-02","31094","0.0900","0.100","0.150"
"1000"," 0.06800","0.0697","5.40e-02","35285","0.0900","0.095","0.150"
"1001"," 0.06660","0.0681","6.34e-02","41395","0.0900","0.090","0.150"
"1002"," 0.06540","0.0735","3.62e-03"," 2361","0.0925","0.140","0.150"
"1003"," 0.06450","0.0699","7.70e-03"," 5030","0.0925","0.135","0.150"
"1004"," 0.06700","0.0713","1.18e-02"," 7696","0.0925","0.130","0.150"
"1005"," 0.06880","0.0721","1.90e-02","12407","0.0925","0.125","0.150"
"1006"," 0.06850","0.0716","2.13e-02","13911","0.0925","0.120","0.150"
"1007"," 0.06840","0.0711","2.58e-02","16836","0.0925","0.115","0.150"
"1008"," 0.06940","0.0715","3.91e-02","25561","0.0925","0.110","0.150"
"1009"," 0.06880","0.0707","4.66e-02","30413","0.0925","0.105","0.150"
"1010"," 0.06880","0.0706","5.17e-02","33781","0.0925","0.100","0.150"
"1011"," 0.06740","0.0690","5.86e-02","38290","0.0925","0.095","0.150"
"1012"," 0.06600","0.0675","6.87e-02","44886","0.0925","0.090","0.150"
"1013"," 0.06600","0.0737","3.95e-03"," 2582","0.0950","0.140","0.150"
"1014"," 0.06340","0.0686","8.44e-03"," 5511","0.0950","0.135","0.150"
"1015"," 0.06650","0.0706","1.29e-02"," 8409","0.0950","0.130","0.150"
"1016"," 0.06850","0.0716","2.07e-02","13542","0.0950","0.125","0.150"
"1017"," 0.06800","0.0709","2.32e-02","15169","0.0950","0.120","0.150"
"1018"," 0.06760","0.0702","2.81e-02","18351","0.0950","0.115","0.150"
"1019"," 0.06820","0.0703","4.25e-02","27757","0.0950","0.110","0.150"
"1020"," 0.06780","0.0696","5.05e-02","32998","0.0950","0.105","0.150"
"1021"," 0.06790","0.0696","5.61e-02","36605","0.0950","0.100","0.150"
"1022"," 0.06650","0.0681","6.35e-02","41470","0.0950","0.095","0.150"
"1023"," 0.06520","0.0666","7.43e-02","48535","0.0950","0.090","0.150"
"1024"," 0.06750","0.0748","4.30e-03"," 2808","0.0975","0.140","0.150"
"1025"," 0.06370","0.0687","9.20e-03"," 6006","0.0975","0.135","0.150"
"1026"," 0.06630","0.0703","1.40e-02"," 9156","0.0975","0.130","0.150"
"1027"," 0.06820","0.0712","2.25e-02","14685","0.0975","0.125","0.150"
"1028"," 0.06770","0.0705","2.52e-02","16458","0.0975","0.120","0.150"
"1029"," 0.06730","0.0698","3.05e-02","19918","0.0975","0.115","0.150"
"1030"," 0.06800","0.0700","4.60e-02","30035","0.0975","0.110","0.150"
"1031"," 0.06760","0.0694","5.46e-02","35676","0.0975","0.105","0.150"
"1032"," 0.06780","0.0694","6.06e-02","39550","0.0975","0.100","0.150"
"1033"," 0.06630","0.0678","6.86e-02","44801","0.0975","0.095","0.150"
"1034"," 0.06490","0.0663","8.02e-02","52369","0.0975","0.090","0.150"
"1035"," 0.06710","0.0742","4.70e-03"," 3068","0.1000","0.140","0.150"
"1036"," 0.06310","0.0679","1.00e-02"," 6535","0.1000","0.135","0.150"
"1037"," 0.06580","0.0696","1.52e-02"," 9912","0.1000","0.130","0.150"
"1038"," 0.06670","0.0696","2.43e-02","15871","0.1000","0.125","0.150"
"1039"," 0.06620","0.0690","2.72e-02","17785","0.1000","0.120","0.150"
"1040"," 0.06620","0.0686","3.30e-02","21520","0.1000","0.115","0.150"
"1041"," 0.06680","0.0687","4.95e-02","32332","0.1000","0.110","0.150"
"1042"," 0.06660","0.0683","5.89e-02","38427","0.1000","0.105","0.150"
"1043"," 0.06700","0.0686","6.52e-02","42539","0.1000","0.100","0.150"
"1044"," 0.06560","0.0671","7.38e-02","48157","0.1000","0.095","0.150"
"1045"," 0.06430","0.0656","8.61e-02","56199","0.1000","0.090","0.150"
"1046"," 0.06790","0.0747","5.04e-03"," 3292","0.1025","0.140","0.150"
"1047"," 0.06330","0.0679","1.08e-02"," 7074","0.1025","0.135","0.150"
"1048"," 0.06560","0.0693","1.64e-02","10706","0.1025","0.130","0.150"
"1049"," 0.06580","0.0687","2.62e-02","17107","0.1025","0.125","0.150"
"1050"," 0.06550","0.0682","2.94e-02","19172","0.1025","0.120","0.150"
"1051"," 0.06570","0.0680","3.55e-02","23205","0.1025","0.115","0.150"
"1052"," 0.06620","0.0681","5.33e-02","34790","0.1025","0.110","0.150"
"1053"," 0.06620","0.0678","6.33e-02","41306","0.1025","0.105","0.150"
"1054"," 0.06650","0.0681","6.99e-02","45654","0.1025","0.100","0.150"
"1055"," 0.06520","0.0667","7.91e-02","51649","0.1025","0.095","0.150"
"1056"," 0.06400","0.0653","9.22e-02","60209","0.1025","0.090","0.150"
"1057"," 0.06850","0.0750","5.48e-03"," 3578","0.1050","0.140","0.150"
"1058"," 0.06340","0.0679","1.17e-02"," 7636","0.1050","0.135","0.150"
"1059"," 0.06480","0.0683","1.77e-02","11548","0.1050","0.130","0.150"
"1060"," 0.06520","0.0679","2.82e-02","18418","0.1050","0.125","0.150"
"1061"," 0.06490","0.0674","3.16e-02","20637","0.1050","0.120","0.150"
"1062"," 0.06500","0.0672","3.83e-02","24989","0.1050","0.115","0.150"
"1063"," 0.06530","0.0671","5.72e-02","37367","0.1050","0.110","0.150"
"1064"," 0.06530","0.0669","6.79e-02","44359","0.1050","0.105","0.150"
"1065"," 0.06560","0.0671","7.50e-02","48968","0.1050","0.100","0.150"
"1066"," 0.06440","0.0657","8.48e-02","55359","0.1050","0.095","0.150"
"1067"," 0.06320","0.0645","9.87e-02","64459","0.1050","0.090","0.150"
"1068"," 0.06670","0.0730","5.91e-03"," 3862","0.1075","0.140","0.150"
"1069"," 0.06210","0.0664","1.26e-02"," 8226","0.1075","0.135","0.150"
"1070"," 0.06350","0.0670","1.90e-02","12424","0.1075","0.130","0.150"
"1071"," 0.06410","0.0667","3.04e-02","19821","0.1075","0.125","0.150"
"1072"," 0.06400","0.0665","3.40e-02","22179","0.1075","0.120","0.150"
"1073"," 0.06420","0.0664","4.11e-02","26862","0.1075","0.115","0.150"
"1074"," 0.06460","0.0663","6.14e-02","40086","0.1075","0.110","0.150"
"1075"," 0.06450","0.0660","7.28e-02","47536","0.1075","0.105","0.150"
"1076"," 0.06490","0.0663","8.03e-02","52412","0.1075","0.100","0.150"
"1077"," 0.06380","0.0651","9.07e-02","59201","0.1075","0.095","0.150"
"1078"," 0.06270","0.0640","1.05e-01","68791","0.1075","0.090","0.150"
"1079"," 0.06480","0.0710","6.33e-03"," 4133","0.1100","0.140","0.150"
"1080"," 0.06120","0.0654","1.35e-02"," 8810","0.1100","0.135","0.150"
"1081"," 0.06290","0.0662","2.04e-02","13300","0.1100","0.130","0.150"
"1082"," 0.06340","0.0659","3.25e-02","21199","0.1100","0.125","0.150"
"1083"," 0.06350","0.0658","3.63e-02","23719","0.1100","0.120","0.150"
"1084"," 0.06340","0.0655","4.40e-02","28721","0.1100","0.115","0.150"
"1085"," 0.06410","0.0657","6.55e-02","42786","0.1100","0.110","0.150"
"1086"," 0.06390","0.0654","7.76e-02","50696","0.1100","0.105","0.150"
"1087"," 0.06420","0.0656","8.55e-02","55828","0.1100","0.100","0.150"
"1088"," 0.06310","0.0645","9.65e-02","62988","0.1100","0.095","0.150"
"1089"," 0.06210","0.0633","1.12e-01","73142","0.1100","0.090","0.150"
"1090"," 0.05580","0.1090","6.74e-05","   44","0.0300","0.140","0.155"
"1091"," 0.06030","0.0974","1.45e-04","   95","0.0300","0.135","0.155"
"1092"," 0.05370","0.0854","2.27e-04","  148","0.0300","0.130","0.155"
"1093"," 0.05900","0.0826","3.80e-04","  248","0.0300","0.125","0.155"
"1094"," 0.05760","0.0801","4.14e-04","  270","0.0300","0.120","0.155"
"1095"," 0.06020","0.0804","4.93e-04","  322","0.0300","0.115","0.155"
"1096"," 0.07410","0.0878","8.35e-04","  545","0.0300","0.110","0.155"
"1097"," 0.07380","0.0862","1.00e-03","  656","0.0300","0.105","0.155"
"1098"," 0.07610","0.0870","1.18e-03","  772","0.0300","0.100","0.155"
"1099"," 0.07250","0.0827","1.37e-03","  894","0.0300","0.095","0.155"
"1100"," 0.07030","0.0792","1.67e-03"," 1091","0.0300","0.090","0.155"
"1101"," 0.05090","0.1010","8.88e-05","   58","0.0325","0.140","0.155"
"1102"," 0.06520","0.0971","1.95e-04","  127","0.0325","0.135","0.155"
"1103"," 0.05250","0.0801","3.14e-04","  205","0.0325","0.130","0.155"
"1104"," 0.05710","0.0782","5.02e-04","  328","0.0325","0.125","0.155"
"1105"," 0.05740","0.0773","5.45e-04","  356","0.0325","0.120","0.155"
"1106"," 0.06070","0.0786","6.37e-04","  416","0.0325","0.115","0.155"
"1107"," 0.07260","0.0849","1.09e-03","  711","0.0325","0.110","0.155"
"1108"," 0.07130","0.0825","1.31e-03","  858","0.0325","0.105","0.155"
"1109"," 0.07430","0.0841","1.54e-03"," 1006","0.0325","0.100","0.155"
"1110"," 0.07130","0.0803","1.80e-03"," 1177","0.0325","0.095","0.155"
"1111"," 0.06960","0.0775","2.21e-03"," 1440","0.0325","0.090","0.155"
"1112"," 0.04760","0.0896","1.35e-04","   88","0.0350","0.140","0.155"
"1113"," 0.05540","0.0833","2.70e-04","  176","0.0350","0.135","0.155"
"1114"," 0.05600","0.0789","4.27e-04","  279","0.0350","0.130","0.155"
"1115"," 0.05920","0.0770","6.72e-04","  439","0.0350","0.125","0.155"
"1116"," 0.06010","0.0769","7.29e-04","  476","0.0350","0.120","0.155"
"1117"," 0.06470","0.0797","8.58e-04","  560","0.0350","0.115","0.155"
"1118"," 0.07460","0.0850","1.46e-03","  955","0.0350","0.110","0.155"
"1119"," 0.07240","0.0818","1.78e-03"," 1164","0.0350","0.105","0.155"
"1120"," 0.07500","0.0833","2.08e-03"," 1356","0.0350","0.100","0.155"
"1121"," 0.07330","0.0809","2.42e-03"," 1582","0.0350","0.095","0.155"
"1122"," 0.07220","0.0788","2.95e-03"," 1924","0.0350","0.090","0.155"
"1123"," 0.06310","0.0982","1.70e-04","  111","0.0375","0.140","0.155"
"1124"," 0.06560","0.0895","3.46e-04","  226","0.0375","0.135","0.155"
"1125"," 0.06190","0.0821","5.35e-04","  349","0.0375","0.130","0.155"
"1126"," 0.06640","0.0817","8.53e-04","  557","0.0375","0.125","0.155"
"1127"," 0.06790","0.0822","9.30e-04","  607","0.0375","0.120","0.155"
"1128"," 0.07270","0.0853","1.11e-03","  723","0.0375","0.115","0.155"
"1129"," 0.07720","0.0862","1.90e-03"," 1242","0.0375","0.110","0.155"
"1130"," 0.07590","0.0840","2.30e-03"," 1501","0.0375","0.105","0.155"
"1131"," 0.07760","0.0848","2.67e-03"," 1744","0.0375","0.100","0.155"
"1132"," 0.07480","0.0814","3.12e-03"," 2039","0.0375","0.095","0.155"
"1133"," 0.07280","0.0787","3.78e-03"," 2468","0.0375","0.090","0.155"
"1134"," 0.05990","0.0910","2.17e-04","  142","0.0400","0.140","0.155"
"1135"," 0.06860","0.0892","4.52e-04","  295","0.0400","0.135","0.155"
"1136"," 0.06980","0.0868","6.91e-04","  451","0.0400","0.130","0.155"
"1137"," 0.07370","0.0865","1.10e-03","  719","0.0400","0.125","0.155"
"1138"," 0.07390","0.0860","1.21e-03","  790","0.0400","0.120","0.155"
"1139"," 0.07590","0.0867","1.44e-03","  940","0.0400","0.115","0.155"
"1140"," 0.07900","0.0869","2.40e-03"," 1567","0.0400","0.110","0.155"
"1141"," 0.07820","0.0852","2.92e-03"," 1906","0.0400","0.105","0.155"
"1142"," 0.08000","0.0862","3.40e-03"," 2219","0.0400","0.100","0.155"
"1143"," 0.07740","0.0831","3.93e-03"," 2566","0.0400","0.095","0.155"
"1144"," 0.07430","0.0795","4.74e-03"," 3095","0.0400","0.090","0.155"
"1145"," 0.07100","0.0979","2.62e-04","  171","0.0425","0.140","0.155"
"1146"," 0.07700","0.0950","5.53e-04","  361","0.0425","0.135","0.155"
"1147"," 0.07740","0.0923","8.55e-04","  558","0.0425","0.130","0.155"
"1148"," 0.07680","0.0882","1.37e-03","  896","0.0425","0.125","0.155"
"1149"," 0.07670","0.0875","1.52e-03","  993","0.0425","0.120","0.155"
"1150"," 0.07850","0.0882","1.81e-03"," 1182","0.0425","0.115","0.155"
"1151"," 0.08170","0.0888","2.96e-03"," 1930","0.0425","0.110","0.155"
"1152"," 0.08110","0.0874","3.57e-03"," 2332","0.0425","0.105","0.155"
"1153"," 0.08200","0.0876","4.15e-03"," 2712","0.0425","0.100","0.155"
"1154"," 0.07890","0.0841","4.82e-03"," 3144","0.0425","0.095","0.155"
"1155"," 0.07520","0.0799","5.81e-03"," 3791","0.0425","0.090","0.155"
"1156"," 0.07090","0.0951","3.25e-04","  212","0.0450","0.140","0.155"
"1157"," 0.07450","0.0910","6.77e-04","  442","0.0450","0.135","0.155"
"1158"," 0.07810","0.0914","1.05e-03","  684","0.0450","0.130","0.155"
"1159"," 0.07810","0.0882","1.70e-03"," 1113","0.0450","0.125","0.155"
"1160"," 0.07780","0.0873","1.91e-03"," 1244","0.0450","0.120","0.155"
"1161"," 0.07930","0.0877","2.28e-03"," 1487","0.0450","0.115","0.155"
"1162"," 0.08230","0.0886","3.65e-03"," 2385","0.0450","0.110","0.155"
"1163"," 0.08110","0.0867","4.40e-03"," 2872","0.0450","0.105","0.155"
"1164"," 0.08180","0.0868","5.10e-03"," 3327","0.0450","0.100","0.155"
"1165"," 0.07870","0.0834","5.89e-03"," 3845","0.0450","0.095","0.155"
"1166"," 0.07570","0.0799","7.08e-03"," 4624","0.0450","0.090","0.155"
"1167"," 0.07700","0.0983","4.00e-04","  261","0.0475","0.140","0.155"
"1168"," 0.08070","0.0953","8.10e-04","  529","0.0475","0.135","0.155"
"1169"," 0.08260","0.0944","1.26e-03","  825","0.0475","0.130","0.155"
"1170"," 0.08070","0.0898","2.05e-03"," 1338","0.0475","0.125","0.155"
"1171"," 0.08050","0.0890","2.29e-03"," 1495","0.0475","0.120","0.155"
"1172"," 0.08110","0.0887","2.75e-03"," 1798","0.0475","0.115","0.155"
"1173"," 0.08330","0.0889","4.42e-03"," 2884","0.0475","0.110","0.155"
"1174"," 0.08130","0.0864","5.32e-03"," 3474","0.0475","0.105","0.155"
"1175"," 0.08210","0.0867","6.14e-03"," 4011","0.0475","0.100","0.155"
"1176"," 0.07920","0.0835","7.07e-03"," 4618","0.0475","0.095","0.155"
"1177"," 0.07620","0.0801","8.45e-03"," 5517","0.0475","0.090","0.155"
"1178"," 0.07780","0.0973","4.86e-04","  317","0.0500","0.140","0.155"
"1179"," 0.07830","0.0918","1.00e-03","  653","0.0500","0.135","0.155"
"1180"," 0.08370","0.0944","1.54e-03"," 1004","0.0500","0.130","0.155"
"1181"," 0.08170","0.0900","2.48e-03"," 1620","0.0500","0.125","0.155"
"1182"," 0.08160","0.0894","2.76e-03"," 1799","0.0500","0.120","0.155"
"1183"," 0.08040","0.0874","3.31e-03"," 2162","0.0500","0.115","0.155"
"1184"," 0.08150","0.0867","5.29e-03"," 3453","0.0500","0.110","0.155"
"1185"," 0.07980","0.0846","6.34e-03"," 4142","0.0500","0.105","0.155"
"1186"," 0.08020","0.0845","7.30e-03"," 4767","0.0500","0.100","0.155"
"1187"," 0.07740","0.0814","8.42e-03"," 5497","0.0500","0.095","0.155"
"1188"," 0.07490","0.0785","1.01e-02"," 6562","0.0500","0.090","0.155"
"1189"," 0.07780","0.0959","5.96e-04","  389","0.0525","0.140","0.155"
"1190"," 0.07800","0.0905","1.22e-03","  794","0.0525","0.135","0.155"
"1191"," 0.08300","0.0929","1.85e-03"," 1207","0.0525","0.130","0.155"
"1192"," 0.08020","0.0879","2.96e-03"," 1935","0.0525","0.125","0.155"
"1193"," 0.08060","0.0878","3.30e-03"," 2156","0.0525","0.120","0.155"
"1194"," 0.07900","0.0855","3.94e-03"," 2574","0.0525","0.115","0.155"
