"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"814"," 0.07340"," 0.07780","7.71e-03"," 4094","0.0475","0.090","0.150"
"815"," 0.05700"," 0.08400","3.77e-04","  200","0.0500","0.140","0.150"
"816"," 0.07700"," 0.09380","8.19e-04","  435","0.0500","0.135","0.150"
"817"," 0.07570"," 0.08940","1.23e-03","  655","0.0500","0.130","0.150"
"818"," 0.08020"," 0.09030","2.01e-03"," 1065","0.0500","0.125","0.150"
"819"," 0.08170"," 0.09060","2.44e-03"," 1297","0.0500","0.120","0.150"
"820"," 0.08370"," 0.09110","3.23e-03"," 1715","0.0500","0.115","0.150"
"821"," 0.08390"," 0.09040","3.99e-03"," 2121","0.0500","0.110","0.150"
"822"," 0.08090"," 0.08650","5.25e-03"," 2788","0.0500","0.105","0.150"
"823"," 0.08040"," 0.08570","5.76e-03"," 3059","0.0500","0.100","0.150"
"824"," 0.07640"," 0.08110","7.10e-03"," 3769","0.0500","0.095","0.150"
"825"," 0.07390"," 0.07790","9.20e-03"," 4887","0.0500","0.090","0.150"
"826"," 0.06670"," 0.09050","4.44e-04","  236","0.0525","0.140","0.150"
"827"," 0.08270"," 0.09770","9.59e-04","  509","0.0525","0.135","0.150"
"828"," 0.08200"," 0.09410","1.45e-03","  769","0.0525","0.130","0.150"
"829"," 0.07780"," 0.08730","2.36e-03"," 1253","0.0525","0.125","0.150"
"830"," 0.08080"," 0.08900","2.88e-03"," 1530","0.0525","0.120","0.150"
"831"," 0.08220"," 0.08910","3.82e-03"," 2027","0.0525","0.115","0.150"
"832"," 0.08230"," 0.08840","4.71e-03"," 2499","0.0525","0.110","0.150"
"833"," 0.07980"," 0.08500","6.19e-03"," 3286","0.0525","0.105","0.150"
"834"," 0.07940"," 0.08430","6.78e-03"," 3602","0.0525","0.100","0.150"
"835"," 0.07580"," 0.08020","8.37e-03"," 4443","0.0525","0.095","0.150"
"836"," 0.07320"," 0.07700","1.08e-02"," 5738","0.0525","0.090","0.150"
"837"," 0.07410"," 0.09530","5.25e-04","  279","0.0550","0.140","0.150"
"838"," 0.07830"," 0.09250","1.14e-03","  603","0.0550","0.135","0.150"
"839"," 0.07570"," 0.08740","1.71e-03","  906","0.0550","0.130","0.150"
"840"," 0.07560"," 0.08440","2.79e-03"," 1479","0.0550","0.125","0.150"
"841"," 0.07850"," 0.08620","3.41e-03"," 1808","0.0550","0.120","0.150"
"842"," 0.07910"," 0.08550","4.51e-03"," 2394","0.0550","0.115","0.150"
"843"," 0.08000"," 0.08560","5.56e-03"," 2954","0.0550","0.110","0.150"
"844"," 0.07870"," 0.08350","7.33e-03"," 3894","0.0550","0.105","0.150"
"845"," 0.07830"," 0.08290","8.01e-03"," 4252","0.0550","0.100","0.150"
"846"," 0.07520"," 0.07930","9.88e-03"," 5245","0.0550","0.095","0.150"
"847"," 0.07270"," 0.07610","1.27e-02"," 6754","0.0550","0.090","0.150"
"848"," 0.07830"," 0.09750","6.08e-04","  323","0.0575","0.140","0.150"
"849"," 0.08040"," 0.09350","1.31e-03","  696","0.0575","0.135","0.150"
"850"," 0.07470"," 0.08560","1.99e-03"," 1054","0.0575","0.130","0.150"
"851"," 0.07620"," 0.08440","3.22e-03"," 1708","0.0575","0.125","0.150"
"852"," 0.07860"," 0.08580","3.94e-03"," 2093","0.0575","0.120","0.150"
"853"," 0.07900"," 0.08500","5.24e-03"," 2781","0.0575","0.115","0.150"
"854"," 0.07910"," 0.08440","6.46e-03"," 3429","0.0575","0.110","0.150"
"855"," 0.07790"," 0.08240","8.51e-03"," 4521","0.0575","0.105","0.150"
"856"," 0.07750"," 0.08170","9.29e-03"," 4933","0.0575","0.100","0.150"
"857"," 0.07400"," 0.07780","1.14e-02"," 6061","0.0575","0.095","0.150"
"858"," 0.07180"," 0.07510","1.47e-02"," 7805","0.0575","0.090","0.150"
"859"," 0.06160"," 0.08120","7.10e-04","  377","0.0600","0.140","0.150"
"860"," 0.07300"," 0.08570","1.54e-03","  820","0.0600","0.135","0.150"
"861"," 0.06940"," 0.07990","2.32e-03"," 1230","0.0600","0.130","0.150"
"862"," 0.07270"," 0.08060","3.75e-03"," 1992","0.0600","0.125","0.150"
"863"," 0.07480"," 0.08170","4.59e-03"," 2439","0.0600","0.120","0.150"
"864"," 0.07520"," 0.08090","6.11e-03"," 3243","0.0600","0.115","0.150"
"865"," 0.07530"," 0.08040","7.55e-03"," 4007","0.0600","0.110","0.150"
"866"," 0.07530"," 0.07960","9.93e-03"," 5271","0.0600","0.105","0.150"
"867"," 0.07520"," 0.07920","1.08e-02"," 5753","0.0600","0.100","0.150"
"868"," 0.07220"," 0.07580","1.32e-02"," 7030","0.0600","0.095","0.150"
"869"," 0.07040"," 0.07350","1.70e-02"," 9044","0.0600","0.090","0.150"
"870"," 0.05580"," 0.07480","8.04e-04","  427","0.0625","0.140","0.150"
"871"," 0.07160"," 0.08350","1.76e-03","  933","0.0625","0.135","0.150"
"872"," 0.07080"," 0.08050","2.66e-03"," 1412","0.0625","0.130","0.150"
"873"," 0.07410"," 0.08130","4.32e-03"," 2296","0.0625","0.125","0.150"
"874"," 0.07600"," 0.08240","5.28e-03"," 2804","0.0625","0.120","0.150"
"875"," 0.07470"," 0.08010","7.00e-03"," 3716","0.0625","0.115","0.150"
"876"," 0.07480"," 0.07950","8.63e-03"," 4581","0.0625","0.110","0.150"
"877"," 0.07500"," 0.07900","1.14e-02"," 6027","0.0625","0.105","0.150"
"878"," 0.07490"," 0.07870","1.24e-02"," 6567","0.0625","0.100","0.150"
"879"," 0.07220"," 0.07550","1.51e-02"," 8012","0.0625","0.095","0.150"
"880"," 0.07030"," 0.07310","1.94e-02","10289","0.0625","0.090","0.150"
"881"," 0.05410"," 0.07220","9.12e-04","  484","0.0650","0.140","0.150"
"882"," 0.07080"," 0.08200","2.01e-03"," 1066","0.0650","0.135","0.150"
"883"," 0.06920"," 0.07840","3.02e-03"," 1605","0.0650","0.130","0.150"
"884"," 0.07350"," 0.08030","4.98e-03"," 2643","0.0650","0.125","0.150"
"885"," 0.07590"," 0.08190","6.06e-03"," 3219","0.0650","0.120","0.150"
"886"," 0.07460"," 0.07970","8.00e-03"," 4249","0.0650","0.115","0.150"
"887"," 0.07460"," 0.07900","9.83e-03"," 5222","0.0650","0.110","0.150"
"888"," 0.07430"," 0.07810","1.29e-02"," 6864","0.0650","0.105","0.150"
"889"," 0.07460"," 0.07810","1.41e-02"," 7477","0.0650","0.100","0.150"
"890"," 0.07190"," 0.07500","1.71e-02"," 9101","0.0650","0.095","0.150"
"891"," 0.06950"," 0.07220","2.20e-02","11656","0.0650","0.090","0.150"
"892"," 0.06130"," 0.07740","1.08e-03","  573","0.0675","0.140","0.150"
"893"," 0.07090"," 0.08130","2.36e-03"," 1254","0.0675","0.135","0.150"
"894"," 0.07100"," 0.07950","3.51e-03"," 1864","0.0675","0.130","0.150"
"895"," 0.07460"," 0.08090","5.74e-03"," 3048","0.0675","0.125","0.150"
"896"," 0.07620"," 0.08170","6.98e-03"," 3708","0.0675","0.120","0.150"
"897"," 0.07500"," 0.07970","9.19e-03"," 4879","0.0675","0.115","0.150"
"898"," 0.07480"," 0.07900","1.13e-02"," 5993","0.0675","0.110","0.150"
"899"," 0.07430"," 0.07790","1.47e-02"," 7811","0.0675","0.105","0.150"
"900"," 0.07430"," 0.07770","1.60e-02"," 8501","0.0675","0.100","0.150"
"901"," 0.07130"," 0.07430","1.94e-02","10318","0.0675","0.095","0.150"
"902"," 0.06900"," 0.07160","2.48e-02","13146","0.0675","0.090","0.150"
"903"," 0.06100"," 0.07590","1.27e-03","  675","0.0700","0.140","0.150"
"904"," 0.06810"," 0.07790","2.72e-03"," 1446","0.0700","0.135","0.150"
"905"," 0.06890"," 0.07680","4.03e-03"," 2138","0.0700","0.130","0.150"
"906"," 0.07250"," 0.07850","6.50e-03"," 3453","0.0700","0.125","0.150"
"907"," 0.07400"," 0.07930","7.92e-03"," 4205","0.0700","0.120","0.150"
"908"," 0.07310"," 0.07760","1.04e-02"," 5537","0.0700","0.115","0.150"
"909"," 0.07330"," 0.07730","1.28e-02"," 6773","0.0700","0.110","0.150"
"910"," 0.07280"," 0.07620","1.66e-02"," 8811","0.0700","0.105","0.150"
"911"," 0.07290"," 0.07610","1.81e-02"," 9593","0.0700","0.100","0.150"
"912"," 0.07020"," 0.07300","2.19e-02","11626","0.0700","0.095","0.150"
"913"," 0.06800"," 0.07050","2.78e-02","14769","0.0700","0.090","0.150"
"914"," 0.06040"," 0.07430","1.44e-03","  766","0.0725","0.140","0.150"
"915"," 0.06750"," 0.07680","3.05e-03"," 1620","0.0725","0.135","0.150"
"916"," 0.06840"," 0.07600","4.49e-03"," 2385","0.0725","0.130","0.150"
"917"," 0.07180"," 0.07750","7.26e-03"," 3854","0.0725","0.125","0.150"
"918"," 0.07290"," 0.07790","8.88e-03"," 4714","0.0725","0.120","0.150"
"919"," 0.07170"," 0.07600","1.17e-02"," 6210","0.0725","0.115","0.150"
"920"," 0.07220"," 0.07600","1.43e-02"," 7599","0.0725","0.110","0.150"
"921"," 0.07210"," 0.07530","1.86e-02"," 9880","0.0725","0.105","0.150"
"922"," 0.07230"," 0.07530","2.02e-02","10736","0.0725","0.100","0.150"
"923"," 0.06930"," 0.07200","2.45e-02","13012","0.0725","0.095","0.150"
"924"," 0.06750"," 0.06980","3.10e-02","16476","0.0725","0.090","0.150"
"925"," 0.06190"," 0.07500","1.62e-03","  862","0.0750","0.140","0.150"
"926"," 0.06660"," 0.07540","3.40e-03"," 1805","0.0750","0.135","0.150"
"927"," 0.06690"," 0.07410","5.03e-03"," 2671","0.0750","0.130","0.150"
"928"," 0.07080"," 0.07620","8.11e-03"," 4305","0.0750","0.125","0.150"
"929"," 0.07160"," 0.07640","9.91e-03"," 5264","0.0750","0.120","0.150"
"930"," 0.07110"," 0.07510","1.31e-02"," 6965","0.0750","0.115","0.150"
"931"," 0.07160"," 0.07520","1.60e-02"," 8515","0.0750","0.110","0.150"
"932"," 0.07150"," 0.07460","2.08e-02","11056","0.0750","0.105","0.150"
"933"," 0.07150"," 0.07430","2.26e-02","12015","0.0750","0.100","0.150"
"934"," 0.06900"," 0.07160","2.73e-02","14517","0.0750","0.095","0.150"
"935"," 0.06720"," 0.06940","3.46e-02","18380","0.0750","0.090","0.150"
"936"," 0.06030"," 0.07270","1.85e-03","  980","0.0775","0.140","0.150"
"937"," 0.06570"," 0.07410","3.83e-03"," 2036","0.0775","0.135","0.150"
"938"," 0.06550"," 0.07240","5.63e-03"," 2989","0.0775","0.130","0.150"
"939"," 0.07030"," 0.07540","9.07e-03"," 4815","0.0775","0.125","0.150"
"940"," 0.07140"," 0.07590","1.11e-02"," 5873","0.0775","0.120","0.150"
"941"," 0.07150"," 0.07540","1.46e-02"," 7764","0.0775","0.115","0.150"
"942"," 0.07200"," 0.07540","1.78e-02"," 9475","0.0775","0.110","0.150"
"943"," 0.07140"," 0.07430","2.31e-02","12289","0.0775","0.105","0.150"
"944"," 0.07130"," 0.07410","2.51e-02","13337","0.0775","0.100","0.150"
"945"," 0.06900"," 0.07140","3.03e-02","16067","0.0775","0.095","0.150"
"946"," 0.06730"," 0.06940","3.82e-02","20281","0.0775","0.090","0.150"
"947"," 0.06010"," 0.07200","2.05e-03"," 1087","0.0800","0.140","0.150"
"948"," 0.06660"," 0.07450","4.28e-03"," 2273","0.0800","0.135","0.150"
"949"," 0.06590"," 0.07240","6.27e-03"," 3327","0.0800","0.130","0.150"
"950"," 0.07040"," 0.07530","1.01e-02"," 5345","0.0800","0.125","0.150"
"951"," 0.07140"," 0.07570","1.23e-02"," 6507","0.0800","0.120","0.150"
"952"," 0.07140"," 0.07500","1.62e-02"," 8592","0.0800","0.115","0.150"
"953"," 0.07190"," 0.07520","1.98e-02","10489","0.0800","0.110","0.150"
"954"," 0.07120"," 0.07390","2.56e-02","13603","0.0800","0.105","0.150"
"955"," 0.07100"," 0.07370","2.78e-02","14752","0.0800","0.100","0.150"
"956"," 0.06880"," 0.07120","3.34e-02","17744","0.0800","0.095","0.150"
"957"," 0.06740"," 0.06940","4.21e-02","22332","0.0800","0.090","0.150"
"958"," 0.06260"," 0.07380","2.24e-03"," 1191","0.0825","0.140","0.150"
"959"," 0.06600"," 0.07360","4.75e-03"," 2524","0.0825","0.135","0.150"
"960"," 0.06550"," 0.07170","6.95e-03"," 3690","0.0825","0.130","0.150"
"961"," 0.06890"," 0.07360","1.11e-02"," 5920","0.0825","0.125","0.150"
"962"," 0.07020"," 0.07430","1.36e-02"," 7207","0.0825","0.120","0.150"
"963"," 0.07040"," 0.07390","1.79e-02"," 9480","0.0825","0.115","0.150"
"964"," 0.07070"," 0.07380","2.18e-02","11556","0.0825","0.110","0.150"
"965"," 0.07020"," 0.07280","2.82e-02","14966","0.0825","0.105","0.150"
"966"," 0.07000"," 0.07260","3.05e-02","16216","0.0825","0.100","0.150"
"967"," 0.06820"," 0.07040","3.67e-02","19486","0.0825","0.095","0.150"
"968"," 0.06670"," 0.06860","4.61e-02","24484","0.0825","0.090","0.150"
"969"," 0.05650"," 0.06760","2.48e-03"," 1315","0.0850","0.140","0.150"
"970"," 0.06220"," 0.06960","5.25e-03"," 2789","0.0850","0.135","0.150"
"971"," 0.06350"," 0.06940","7.64e-03"," 4058","0.0850","0.130","0.150"
"972"," 0.06630"," 0.07080","1.23e-02"," 6529","0.0850","0.125","0.150"
"973"," 0.06770"," 0.07170","1.50e-02"," 7953","0.0850","0.120","0.150"
"974"," 0.06860"," 0.07200","1.97e-02","10470","0.0850","0.115","0.150"
"975"," 0.06900"," 0.07200","2.41e-02","12774","0.0850","0.110","0.150"
"976"," 0.06880"," 0.07140","3.11e-02","16500","0.0850","0.105","0.150"
"977"," 0.06870"," 0.07110","3.37e-02","17877","0.0850","0.100","0.150"
"978"," 0.06720"," 0.06940","4.04e-02","21430","0.0850","0.095","0.150"
"979"," 0.06580"," 0.06770","5.06e-02","26885","0.0850","0.090","0.150"
"980"," 0.05650"," 0.06700","2.71e-03"," 1439","0.0875","0.140","0.150"
"981"," 0.06210"," 0.06910","5.75e-03"," 3054","0.0875","0.135","0.150"
"982"," 0.06370"," 0.06940","8.34e-03"," 4426","0.0875","0.130","0.150"
"983"," 0.06640"," 0.07080","1.34e-02"," 7094","0.0875","0.125","0.150"
"984"," 0.06760"," 0.07140","1.63e-02"," 8648","0.0875","0.120","0.150"
"985"," 0.06830"," 0.07150","2.15e-02","11415","0.0875","0.115","0.150"
"986"," 0.06860"," 0.07150","2.62e-02","13934","0.0875","0.110","0.150"
"987"," 0.06810"," 0.07060","3.39e-02","18013","0.0875","0.105","0.150"
"988"," 0.06800"," 0.07030","3.67e-02","19503","0.0875","0.100","0.150"
"989"," 0.06650"," 0.06850","4.40e-02","23350","0.0875","0.095","0.150"
"990"," 0.06510"," 0.06690","5.51e-02","29273","0.0875","0.090","0.150"
"991"," 0.05850"," 0.06850","2.96e-03"," 1572","0.0900","0.140","0.150"
"992"," 0.06150"," 0.06820","6.26e-03"," 3325","0.0900","0.135","0.150"
"993"," 0.06370"," 0.06910","9.07e-03"," 4815","0.0900","0.130","0.150"
"994"," 0.06680"," 0.07090","1.45e-02"," 7723","0.0900","0.125","0.150"
"995"," 0.06750"," 0.07110","1.77e-02"," 9407","0.0900","0.120","0.150"
"996"," 0.06840"," 0.07150","2.34e-02","12414","0.0900","0.115","0.150"
"997"," 0.06840"," 0.07110","2.86e-02","15173","0.0900","0.110","0.150"
"998"," 0.06780"," 0.07020","3.70e-02","19628","0.0900","0.105","0.150"
"999"," 0.06770"," 0.06990","4.00e-02","21218","0.0900","0.100","0.150"
"1000"," 0.06630"," 0.06830","4.77e-02","25342","0.0900","0.095","0.150"
"1001"," 0.06500"," 0.06680","5.97e-02","31715","0.0900","0.090","0.150"
"1002"," 0.05680"," 0.06640","3.26e-03"," 1730","0.0925","0.140","0.150"
"1003"," 0.05950"," 0.06610","6.81e-03"," 3617","0.0925","0.135","0.150"
"1004"," 0.06160"," 0.06690","9.87e-03"," 5241","0.0925","0.130","0.150"
"1005"," 0.06580"," 0.06980","1.58e-02"," 8382","0.0925","0.125","0.150"
"1006"," 0.06630"," 0.06990","1.92e-02","10218","0.0925","0.120","0.150"
"1007"," 0.06770"," 0.07070","2.54e-02","13483","0.0925","0.115","0.150"
"1008"," 0.06760"," 0.07030","3.10e-02","16471","0.0925","0.110","0.150"
"1009"," 0.06720"," 0.06950","4.01e-02","21266","0.0925","0.105","0.150"
"1010"," 0.06720"," 0.06930","4.32e-02","22961","0.0925","0.100","0.150"
"1011"," 0.06580"," 0.06770","5.16e-02","27394","0.0925","0.095","0.150"
"1012"," 0.06470"," 0.06640","6.45e-02","34249","0.0925","0.090","0.150"
"1013"," 0.05520"," 0.06440","3.61e-03"," 1919","0.0950","0.140","0.150"
"1014"," 0.05780"," 0.06400","7.50e-03"," 3984","0.0950","0.135","0.150"
"1015"," 0.05980"," 0.06490","1.08e-02"," 5755","0.0950","0.130","0.150"
"1016"," 0.06460"," 0.06850","1.73e-02"," 9168","0.0950","0.125","0.150"
"1017"," 0.06550"," 0.06890","2.10e-02","11146","0.0950","0.120","0.150"
"1018"," 0.06660"," 0.06950","2.77e-02","14682","0.0950","0.115","0.150"
"1019"," 0.06670"," 0.06920","3.37e-02","17915","0.0950","0.110","0.150"
"1020"," 0.06640"," 0.06860","4.35e-02","23082","0.0950","0.105","0.150"
"1021"," 0.06650"," 0.06860","4.69e-02","24910","0.0950","0.100","0.150"
"1022"," 0.06510"," 0.06700","5.59e-02","29667","0.0950","0.095","0.150"
"1023"," 0.06410"," 0.06570","6.97e-02","37019","0.0950","0.090","0.150"
"1024"," 0.05220"," 0.06130","3.93e-03"," 2085","0.0975","0.140","0.150"
"1025"," 0.05700"," 0.06310","8.20e-03"," 4354","0.0975","0.135","0.150"
"1026"," 0.05840"," 0.06330","1.18e-02"," 6278","0.0975","0.130","0.150"
"1027"," 0.06350"," 0.06720","1.88e-02"," 9961","0.0975","0.125","0.150"
"1028"," 0.06460"," 0.06780","2.28e-02","12114","0.0975","0.120","0.150"
"1029"," 0.06560"," 0.06840","3.00e-02","15920","0.0975","0.115","0.150"
"1030"," 0.06580"," 0.06820","3.65e-02","19377","0.0975","0.110","0.150"
"1031"," 0.06540"," 0.06750","4.70e-02","24960","0.0975","0.105","0.150"
"1032"," 0.06540"," 0.06740","5.07e-02","26912","0.0975","0.100","0.150"
"1033"," 0.06420"," 0.06600","6.03e-02","32006","0.0975","0.095","0.150"
"1034"," 0.06320"," 0.06480","7.51e-02","39880","0.0975","0.090","0.150"
"1035"," 0.05090"," 0.05950","4.31e-03"," 2291","0.1000","0.140","0.150"
"1036"," 0.05530"," 0.06110","8.97e-03"," 4764","0.1000","0.135","0.150"
"1037"," 0.05780"," 0.06250","1.29e-02"," 6847","0.1000","0.130","0.150"
"1038"," 0.06260"," 0.06610","2.04e-02","10811","0.1000","0.125","0.150"
"1039"," 0.06390"," 0.06700","2.47e-02","13132","0.1000","0.120","0.150"
"1040"," 0.06480"," 0.06750","3.25e-02","17239","0.1000","0.115","0.150"
"1041"," 0.06460"," 0.06700","3.94e-02","20942","0.1000","0.110","0.150"
"1042"," 0.06440"," 0.06640","5.07e-02","26929","0.1000","0.105","0.150"
"1043"," 0.06440"," 0.06630","5.47e-02","29030","0.1000","0.100","0.150"
"1044"," 0.06340"," 0.06510","6.49e-02","34480","0.1000","0.095","0.150"
"1045"," 0.06230"," 0.06380","8.07e-02","42837","0.1000","0.090","0.150"
"1046"," 0.05300"," 0.06120","4.69e-03"," 2491","0.1025","0.140","0.150"
"1047"," 0.05570"," 0.06120","9.71e-03"," 5157","0.1025","0.135","0.150"
"1048"," 0.05780"," 0.06230","1.40e-02"," 7417","0.1025","0.130","0.150"
"1049"," 0.06190"," 0.06540","2.20e-02","11684","0.1025","0.125","0.150"
"1050"," 0.06320"," 0.06620","2.67e-02","14184","0.1025","0.120","0.150"
"1051"," 0.06440"," 0.06690","3.51e-02","18634","0.1025","0.115","0.150"
"1052"," 0.06380"," 0.06610","4.26e-02","22629","0.1025","0.110","0.150"
"1053"," 0.06340"," 0.06540","5.47e-02","29059","0.1025","0.105","0.150"
"1054"," 0.06340"," 0.06530","5.89e-02","31295","0.1025","0.100","0.150"
"1055"," 0.06270"," 0.06440","6.99e-02","37128","0.1025","0.095","0.150"
"1056"," 0.06160"," 0.06310","8.67e-02","46020","0.1025","0.090","0.150"
"1057"," 0.05500"," 0.06290","5.06e-03"," 2687","0.1050","0.140","0.150"
"1058"," 0.05660"," 0.06190","1.05e-02"," 5551","0.1050","0.135","0.150"
"1059"," 0.05830"," 0.06260","1.50e-02"," 7980","0.1050","0.130","0.150"
"1060"," 0.06180"," 0.06510","2.37e-02","12593","0.1050","0.125","0.150"
"1061"," 0.06300"," 0.06590","2.88e-02","15292","0.1050","0.120","0.150"
"1062"," 0.06390"," 0.06640","3.78e-02","20096","0.1050","0.115","0.150"
"1063"," 0.06350"," 0.06570","4.59e-02","24369","0.1050","0.110","0.150"
"1064"," 0.06320"," 0.06510","5.88e-02","31242","0.1050","0.105","0.150"
"1065"," 0.06320"," 0.06500","6.33e-02","33601","0.1050","0.100","0.150"
"1066"," 0.06230"," 0.06400","7.50e-02","39813","0.1050","0.095","0.150"
"1067"," 0.06130"," 0.06270","9.27e-02","49241","0.1050","0.090","0.150"
"1068"," 0.05220"," 0.05980","5.44e-03"," 2889","0.1075","0.140","0.150"
"1069"," 0.05430"," 0.05950","1.13e-02"," 5978","0.1075","0.135","0.150"
"1070"," 0.05650"," 0.06070","1.61e-02"," 8572","0.1075","0.130","0.150"
"1071"," 0.06020"," 0.06350","2.54e-02","13507","0.1075","0.125","0.150"
"1072"," 0.06170"," 0.06450","3.09e-02","16412","0.1075","0.120","0.150"
"1073"," 0.06280"," 0.06520","4.06e-02","21574","0.1075","0.115","0.150"
"1074"," 0.06220"," 0.06440","4.93e-02","26170","0.1075","0.110","0.150"
"1075"," 0.06210"," 0.06400","6.31e-02","33486","0.1075","0.105","0.150"
"1076"," 0.06230"," 0.06410","6.78e-02","35991","0.1075","0.100","0.150"
"1077"," 0.06150"," 0.06310","8.02e-02","42598","0.1075","0.095","0.150"
"1078"," 0.06050"," 0.06190","9.90e-02","52544","0.1075","0.090","0.150"
"1079"," 0.05250"," 0.05990","5.85e-03"," 3107","0.1100","0.140","0.150"
"1080"," 0.05390"," 0.05890","1.21e-02"," 6449","0.1100","0.135","0.150"
"1081"," 0.05590"," 0.06000","1.74e-02"," 9225","0.1100","0.130","0.150"
"1082"," 0.05970"," 0.06280","2.73e-02","14511","0.1100","0.125","0.150"
"1083"," 0.06120"," 0.06400","3.32e-02","17605","0.1100","0.120","0.150"
"1084"," 0.06250"," 0.06480","4.35e-02","23082","0.1100","0.115","0.150"
"1085"," 0.06190"," 0.06400","5.26e-02","27947","0.1100","0.110","0.150"
"1086"," 0.06190"," 0.06370","6.73e-02","35745","0.1100","0.105","0.150"
"1087"," 0.06200"," 0.06370","7.23e-02","38397","0.1100","0.100","0.150"
"1088"," 0.06120"," 0.06270","8.55e-02","45398","0.1100","0.095","0.150"
"1089"," 0.06000"," 0.06140","1.05e-01","55882","0.1100","0.090","0.150"
"1090","-0.00129"," 0.07170","6.59e-05","   35","0.0300","0.140","0.155"
"1091"," 0.06560"," 0.10600","1.36e-04","   72","0.0300","0.135","0.155"
"1092"," 0.04200"," 0.07960","2.07e-04","  110","0.0300","0.130","0.155"
"1093"," 0.05740"," 0.08570","3.30e-04","  175","0.0300","0.125","0.155"
"1094"," 0.05450"," 0.08110","3.71e-04","  197","0.0300","0.120","0.155"
"1095"," 0.07000"," 0.09060","5.01e-04","  266","0.0300","0.115","0.155"
"1096"," 0.07200"," 0.08920","6.42e-04","  341","0.0300","0.110","0.155"
"1097"," 0.07620"," 0.09030","8.61e-04","  457","0.0300","0.105","0.155"
"1098"," 0.07840"," 0.09150","9.40e-04","  499","0.0300","0.100","0.155"
"1099"," 0.07250"," 0.08430","1.17e-03","  623","0.0300","0.095","0.155"
"1100"," 0.06730"," 0.07750","1.55e-03","  822","0.0300","0.090","0.155"
"1101","-0.02120"," 0.05080","8.10e-05","   43","0.0325","0.140","0.155"
"1102"," 0.05110"," 0.08980","1.79e-04","   95","0.0325","0.135","0.155"
"1103"," 0.04370"," 0.07700","2.69e-04","  143","0.0325","0.130","0.155"
"1104"," 0.05960"," 0.08420","4.33e-04","  230","0.0325","0.125","0.155"
"1105"," 0.05920"," 0.08150","5.10e-04","  271","0.0325","0.120","0.155"
"1106"," 0.07180"," 0.08950","6.67e-04","  354","0.0325","0.115","0.155"
"1107"," 0.07510"," 0.08990","8.49e-04","  451","0.0325","0.110","0.155"
"1108"," 0.07520"," 0.08770","1.14e-03","  607","0.0325","0.105","0.155"
"1109"," 0.07780"," 0.08930","1.26e-03","  669","0.0325","0.100","0.155"
"1110"," 0.07170"," 0.08210","1.55e-03","  825","0.0325","0.095","0.155"
"1111"," 0.06890"," 0.07760","2.06e-03"," 1092","0.0325","0.090","0.155"
"1112","-0.01940"," 0.04200","1.13e-04","   60","0.0350","0.140","0.155"
"1113"," 0.04530"," 0.07990","2.41e-04","  128","0.0350","0.135","0.155"
"1114"," 0.04550"," 0.07460","3.50e-04","  186","0.0350","0.130","0.155"
"1115"," 0.06140"," 0.08250","5.65e-04","  300","0.0350","0.125","0.155"
"1116"," 0.06080"," 0.08000","6.61e-04","  351","0.0350","0.120","0.155"
"1117"," 0.07360"," 0.08880","8.74e-04","  464","0.0350","0.115","0.155"
"1118"," 0.07780"," 0.09050","1.11e-03","  591","0.0350","0.110","0.155"
"1119"," 0.07500"," 0.08600","1.49e-03","  791","0.0350","0.105","0.155"
"1120"," 0.07760"," 0.08770","1.64e-03","  870","0.0350","0.100","0.155"
"1121"," 0.07260"," 0.08160","2.03e-03"," 1079","0.0350","0.095","0.155"
"1122"," 0.06990"," 0.07750","2.67e-03"," 1417","0.0350","0.090","0.155"
"1123","-0.00044"," 0.05150","1.39e-04","   74","0.0375","0.140","0.155"
"1124"," 0.05570"," 0.08470","3.13e-04","  166","0.0375","0.135","0.155"
"1125"," 0.05270"," 0.07720","4.60e-04","  244","0.0375","0.130","0.155"
"1126"," 0.06650"," 0.08450","7.31e-04","  388","0.0375","0.125","0.155"
"1127"," 0.06700"," 0.08310","8.74e-04","  464","0.0375","0.120","0.155"
"1128"," 0.07550"," 0.08860","1.13e-03","  601","0.0375","0.115","0.155"
"1129"," 0.07950"," 0.09050","1.43e-03","  757","0.0375","0.110","0.155"
"1130"," 0.07790"," 0.08730","1.90e-03"," 1009","0.0375","0.105","0.155"
"1131"," 0.07940"," 0.08810","2.08e-03"," 1105","0.0375","0.100","0.155"
"1132"," 0.07470"," 0.08250","2.59e-03"," 1374","0.0375","0.095","0.155"
"1133"," 0.07200"," 0.07860","3.38e-03"," 1795","0.0375","0.090","0.155"
"1134"," 0.03150"," 0.07320","1.81e-04","   96","0.0400","0.140","0.155"
"1135"," 0.06770"," 0.09260","3.92e-04","  208","0.0400","0.135","0.155"
"1136"," 0.06060"," 0.08180","5.74e-04","  305","0.0400","0.130","0.155"
"1137"," 0.07430"," 0.08970","9.15e-04","  486","0.0400","0.125","0.155"
"1138"," 0.07510"," 0.08890","1.09e-03","  579","0.0400","0.120","0.155"
"1139"," 0.08130"," 0.09260","1.42e-03","  754","0.0400","0.115","0.155"
"1140"," 0.08280"," 0.09250","1.79e-03","  951","0.0400","0.110","0.155"
"1141"," 0.07950"," 0.08790","2.38e-03"," 1266","0.0400","0.105","0.155"
"1142"," 0.08090"," 0.08870","2.62e-03"," 1391","0.0400","0.100","0.155"
